ano_campeonato;rodada;time;adversário;gols_pro;gols_contra;pontos;vitoria;derrota;empate;pontos_acum;vitorias_acum;empates_acum;derrotas_acum;gols_pro_acum;gols_contra_acum;saldo_gols_acum;classificacao_1o_turno;classificacao_final
2016;38;Fluminense;Internacional;1.0;1.0;1;0;0;1;50;13;11;14;45.0;45.0;0.0;8.0;13.0
2016;1;Grêmio;Corinthians;0.0;0.0;1;0;0;1;1;0;1;0;0.0;0.0;0.0;6.0;9.0
2016;2;Grêmio;Flamengo;1.0;0.0;3;1;0;0;4;1;1;0;1.0;0.0;1.0;6.0;9.0
2016;3;Grêmio;Atlético-MG;3.0;0.0;3;1;0;0;7;2;1;0;4.0;0.0;4.0;6.0;9.0
2016;4;Grêmio;Coritiba FC;2.0;0.0;3;1;0;0;10;3;1;0;6.0;0.0;6.0;6.0;9.0
2016;5;Grêmio;Palmeiras;3.0;4.0;0;0;1;0;10;3;1;1;9.0;4.0;5.0;6.0;9.0
2016;6;Grêmio;Ponte Preta;1.0;0.0;3;1;0;0;13;4;1;1;10.0;4.0;6.0;6.0;9.0
2016;7;Grêmio;Fluminense;1.0;1.0;1;0;0;1;14;4;2;1;11.0;5.0;6.0;6.0;9.0
2016;8;Grêmio;Chapecoense;3.0;3.0;1;0;0;1;15;4;3;1;14.0;8.0;6.0;6.0;9.0
2016;9;Grêmio;Cruzeiro;2.0;0.0;3;1;0;0;18;5;3;1;16.0;8.0;8.0;6.0;9.0
2016;10;Grêmio;EC Vitória;1.0;2.0;0;0;1;0;18;5;3;2;17.0;10.0;7.0;6.0;9.0
2016;11;Grêmio;Atlético-PR;0.0;2.0;0;0;1;0;18;5;3;3;17.0;12.0;5.0;6.0;9.0
2016;12;Grêmio;Santos;3.0;2.0;3;1;0;0;21;6;3;3;20.0;14.0;6.0;6.0;9.0
2016;13;Grêmio;Internacional;1.0;0.0;3;1;0;0;24;7;3;3;21.0;14.0;7.0;6.0;9.0
2016;14;Grêmio;Figueirense FC;2.0;1.0;3;1;0;0;27;8;3;3;23.0;15.0;8.0;6.0;9.0
2016;15;Grêmio;Sport Recife;2.0;4.0;0;0;1;0;27;8;3;4;25.0;19.0;6.0;6.0;9.0
2016;16;Grêmio;São Paulo;1.0;0.0;3;1;0;0;30;9;3;4;26.0;19.0;7.0;6.0;9.0
2016;17;Grêmio;América-MG;0.0;0.0;1;0;0;1;31;9;4;4;26.0;19.0;7.0;6.0;9.0
2016;18;Grêmio;Santa Cruz;0.0;0.0;1;0;0;1;32;9;5;4;26.0;19.0;7.0;6.0;9.0
2016;19;Grêmio;Botafogo;1.0;2.0;0;0;1;0;32;9;5;5;27.0;21.0;6.0;6.0;9.0
2016;20;Grêmio;Corinthians;3.0;0.0;3;1;0;0;35;10;5;5;30.0;21.0;9.0;6.0;9.0
2016;21;Grêmio;Flamengo;1.0;2.0;0;0;1;0;35;10;5;6;31.0;23.0;8.0;6.0;9.0
2016;22;Grêmio;Atlético-MG;1.0;1.0;1;0;0;1;36;10;6;6;32.0;24.0;8.0;6.0;9.0
2016;23;Grêmio;Coritiba FC;0.0;4.0;0;0;1;0;36;10;6;7;32.0;28.0;4.0;6.0;9.0
2016;24;Grêmio;Palmeiras;0.0;0.0;1;0;0;1;37;10;7;7;32.0;28.0;4.0;6.0;9.0
2016;25;Grêmio;Ponte Preta;0.0;3.0;0;0;1;0;37;10;7;8;32.0;31.0;1.0;6.0;9.0
2016;26;Grêmio;Fluminense;0.0;1.0;0;0;1;0;37;10;7;9;32.0;32.0;0.0;6.0;9.0
2016;27;Grêmio;Chapecoense;1.0;0.0;3;1;0;0;40;11;7;9;33.0;32.0;1.0;6.0;9.0
2016;28;Grêmio;Cruzeiro;0.0;1.0;0;0;1;0;40;11;7;10;33.0;33.0;0.0;6.0;9.0
2016;29;Grêmio;EC Vitória;1.0;0.0;3;1;0;0;43;12;7;10;34.0;33.0;1.0;6.0;9.0
2016;30;Grêmio;Atlético-PR;1.0;0.0;3;1;0;0;46;13;7;10;35.0;33.0;2.0;6.0;9.0
2016;31;Grêmio;Santos;1.0;1.0;1;0;0;1;47;13;8;10;36.0;34.0;2.0;6.0;9.0
2016;32;Grêmio;Internacional;0.0;0.0;1;0;0;1;48;13;9;10;36.0;34.0;2.0;6.0;9.0
2016;33;Grêmio;Figueirense FC;0.0;0.0;1;0;0;1;49;13;10;10;36.0;34.0;2.0;6.0;9.0
2016;34;Grêmio;Sport Recife;0.0;3.0;0;0;1;0;49;13;10;11;36.0;37.0;-1.0;6.0;9.0
2016;35;Grêmio;São Paulo;1.0;1.0;1;0;0;1;50;13;11;11;37.0;38.0;-1.0;6.0;9.0
2016;36;Grêmio;América-MG;3.0;0.0;3;1;0;0;53;14;11;11;40.0;38.0;2.0;6.0;9.0
2016;37;Grêmio;Santa Cruz;1.0;5.0;0;0;1;0;53;14;11;12;41.0;43.0;-2.0;6.0;9.0
2016;38;Grêmio;Botafogo;0.0;1.0;0;0;1;0;53;14;11;13;41.0;44.0;-3.0;6.0;9.0
2016;1;Internacional;Chapecoense;0.0;0.0;1;0;0;1;1;0;1;0;0.0;0.0;0.0;14.0;17.0
2016;2;Internacional;São Paulo;2.0;1.0;3;1;0;0;4;1;1;0;2.0;1.0;1.0;14.0;17.0
2016;3;Internacional;Sport Recife;1.0;0.0;3;1;0;0;7;2;1;0;3.0;1.0;2.0;14.0;17.0
2016;4;Internacional;Santos;1.0;0.0;3;1;0;0;10;3;1;0;4.0;1.0;3.0;14.0;17.0
2016;5;Internacional;Atlético-PR;1.0;0.0;3;1;0;0;13;4;1;0;5.0;1.0;4.0;14.0;17.0
2016;6;Internacional;EC Vitória;0.0;1.0;0;0;1;0;13;4;1;1;5.0;2.0;3.0;14.0;17.0
2016;7;Internacional;América-MG;3.0;1.0;3;1;0;0;16;5;1;1;8.0;3.0;5.0;14.0;17.0
2016;8;Internacional;Atlético-MG;2.0;0.0;3;1;0;0;19;6;1;1;10.0;3.0;7.0;14.0;17.0
2016;9;Internacional;Figueirense FC;2.0;3.0;0;0;1;0;19;6;1;2;12.0;6.0;6.0;14.0;17.0
2016;10;Internacional;Coritiba FC;1.0;1.0;1;0;0;1;20;6;2;2;13.0;7.0;6.0;14.0;17.0
2016;11;Internacional;Botafogo;2.0;3.0;0;0;1;0;20;6;2;3;15.0;10.0;5.0;14.0;17.0
2016;12;Internacional;Flamengo;0.0;1.0;0;0;1;0;20;6;2;4;15.0;11.0;4.0;14.0;17.0
2016;13;Internacional;Grêmio;0.0;1.0;0;0;1;0;20;6;2;5;15.0;12.0;3.0;14.0;17.0
2016;14;Internacional;Santa Cruz;0.0;1.0;0;0;1;0;20;6;2;6;15.0;13.0;2.0;14.0;17.0
2016;15;Internacional;Palmeiras;0.0;1.0;0;0;1;0;20;6;2;7;15.0;14.0;1.0;14.0;17.0
2016;16;Internacional;Ponte Preta;2.0;2.0;1;0;0;1;21;6;3;7;17.0;16.0;1.0;14.0;17.0
2016;17;Internacional;Corinthians;0.0;1.0;0;0;1;0;21;6;3;8;17.0;17.0;0.0;14.0;17.0
2016;18;Internacional;Cruzeiro;2.0;4.0;0;0;1;0;21;6;3;9;19.0;21.0;-2.0;14.0;17.0
2016;19;Internacional;Fluminense;2.0;2.0;1;0;0;1;22;6;4;9;21.0;23.0;-2.0;14.0;17.0
2016;20;Internacional;Chapecoense;0.0;1.0;0;0;1;0;22;6;4;10;21.0;24.0;-3.0;14.0;17.0
2016;21;Internacional;São Paulo;1.0;1.0;1;0;0;1;23;6;5;10;22.0;25.0;-3.0;14.0;17.0
2016;22;Internacional;Sport Recife;1.0;1.0;1;0;0;1;24;6;6;10;23.0;26.0;-3.0;14.0;17.0
2016;23;Internacional;Santos;2.0;1.0;3;1;0;0;27;7;6;10;25.0;27.0;-2.0;14.0;17.0
2016;24;Internacional;Atlético-PR;1.0;2.0;0;0;1;0;27;7;6;11;26.0;29.0;-3.0;14.0;17.0
2016;25;Internacional;EC Vitória;0.0;1.0;0;0;1;0;27;7;6;12;26.0;30.0;-4.0;14.0;17.0
2016;26;Internacional;América-MG;0.0;1.0;0;0;1;0;27;7;6;13;26.0;31.0;-5.0;14.0;17.0
2016;27;Internacional;Atlético-MG;1.0;3.0;0;0;1;0;27;7;6;14;27.0;34.0;-7.0;14.0;17.0
2016;28;Internacional;Figueirense FC;1.0;0.0;3;1;0;0;30;8;6;14;28.0;34.0;-6.0;14.0;17.0
2016;29;Internacional;Coritiba FC;1.0;0.0;3;1;0;0;33;9;6;14;29.0;34.0;-5.0;14.0;17.0
2016;30;Internacional;Botafogo;0.0;1.0;0;0;1;0;33;9;6;15;29.0;35.0;-6.0;14.0;17.0
2016;31;Internacional;Flamengo;2.0;1.0;3;1;0;0;36;10;6;15;31.0;36.0;-5.0;14.0;17.0
2016;32;Internacional;Grêmio;0.0;0.0;1;0;0;1;37;10;7;15;31.0;36.0;-5.0;14.0;17.0
2016;33;Internacional;Santa Cruz;1.0;1.0;1;0;0;1;38;10;8;15;32.0;37.0;-5.0;14.0;17.0
2016;34;Internacional;Palmeiras;0.0;1.0;0;0;1;0;38;10;8;16;32.0;38.0;-6.0;14.0;17.0
2016;35;Internacional;Ponte Preta;1.0;1.0;1;0;0;1;39;10;9;16;33.0;39.0;-6.0;14.0;17.0
2016;36;Internacional;Corinthians;0.0;1.0;0;0;1;0;39;10;9;17;33.0;40.0;-7.0;14.0;17.0
2016;37;Internacional;Cruzeiro;1.0;0.0;3;1;0;0;42;11;9;17;34.0;40.0;-6.0;14.0;17.0
2016;38;Internacional;Fluminense;1.0;1.0;1;0;0;1;43;11;10;17;35.0;41.0;-6.0;14.0;17.0
2016;1;Palmeiras;Atlético-PR;4.0;0.0;3;1;0;0;3;1;0;0;4.0;0.0;4.0;1.0;1.0
2016;2;Palmeiras;Ponte Preta;1.0;2.0;0;0;1;0;3;1;0;1;5.0;2.0;3.0;1.0;1.0
2016;3;Palmeiras;Fluminense;2.0;0.0;3;1;0;0;6;2;0;1;7.0;2.0;5.0;1.0;1.0
2016;4;Palmeiras;São Paulo;0.0;1.0;0;0;1;0;6;2;0;2;7.0;3.0;4.0;1.0;1.0
2016;5;Palmeiras;Grêmio;4.0;3.0;3;1;0;0;9;3;0;2;11.0;6.0;5.0;1.0;1.0
2016;6;Palmeiras;Flamengo;2.0;1.0;3;1;0;0;12;4;0;2;13.0;7.0;6.0;1.0;1.0
2016;7;Palmeiras;Corinthians;1.0;0.0;3;1;0;0;15;5;0;2;14.0;7.0;7.0;1.0;1.0
2016;8;Palmeiras;Coritiba FC;2.0;2.0;1;0;0;1;16;5;1;2;16.0;9.0;7.0;1.0;1.0
2016;9;Palmeiras;Santa Cruz;3.0;1.0;3;1;0;0;19;6;1;2;19.0;10.0;9.0;1.0;1.0
2016;10;Palmeiras;América-MG;2.0;0.0;3;1;0;0;22;7;1;2;21.0;10.0;11.0;1.0;1.0
2016;11;Palmeiras;Cruzeiro;1.0;2.0;0;0;1;0;22;7;1;3;22.0;12.0;10.0;1.0;1.0
2016;12;Palmeiras;Figueirense FC;4.0;0.0;3;1;0;0;25;8;1;3;26.0;12.0;14.0;1.0;1.0
2016;13;Palmeiras;Sport Recife;3.0;1.0;3;1;0;0;28;9;1;3;29.0;13.0;16.0;1.0;1.0
2016;14;Palmeiras;Santos;1.0;1.0;1;0;0;1;29;9;2;3;30.0;14.0;16.0;1.0;1.0
2016;15;Palmeiras;Internacional;1.0;0.0;3;1;0;0;32;10;2;3;31.0;14.0;17.0;1.0;1.0
2016;16;Palmeiras;Atlético-MG;0.0;1.0;0;0;1;0;32;10;2;4;31.0;15.0;16.0;1.0;1.0
2016;17;Palmeiras;Botafogo;1.0;3.0;0;0;1;0;32;10;2;5;32.0;18.0;14.0;1.0;1.0
2016;18;Palmeiras;Chapecoense;1.0;1.0;1;0;0;1;33;10;3;5;33.0;19.0;14.0;1.0;1.0
2016;19;Palmeiras;EC Vitória;2.0;1.0;3;1;0;0;36;11;3;5;35.0;20.0;15.0;1.0;1.0
2016;20;Palmeiras;Atlético-PR;1.0;0.0;3;1;0;0;39;12;3;5;36.0;20.0;16.0;1.0;1.0
2016;21;Palmeiras;Ponte Preta;2.0;2.0;1;0;0;1;40;12;4;5;38.0;22.0;16.0;1.0;1.0
2016;22;Palmeiras;Fluminense;2.0;0.0;3;1;0;0;43;13;4;5;40.0;22.0;18.0;1.0;1.0
2016;23;Palmeiras;São Paulo;2.0;1.0;3;1;0;0;46;14;4;5;42.0;23.0;19.0;1.0;1.0
2016;24;Palmeiras;Grêmio;0.0;0.0;1;0;0;1;47;14;5;5;42.0;23.0;19.0;1.0;1.0
2016;25;Palmeiras;Flamengo;1.0;1.0;1;0;0;1;48;14;6;5;43.0;24.0;19.0;1.0;1.0
2016;26;Palmeiras;Corinthians;2.0;0.0;3;1;0;0;51;15;6;5;45.0;24.0;21.0;1.0;1.0
2016;27;Palmeiras;Coritiba FC;2.0;1.0;3;1;0;0;54;16;6;5;47.0;25.0;22.0;1.0;1.0
2016;28;Palmeiras;Santa Cruz;3.0;2.0;3;1;0;0;57;17;6;5;50.0;27.0;23.0;1.0;1.0
2016;29;Palmeiras;América-MG;2.0;0.0;3;1;0;0;60;18;6;5;52.0;27.0;25.0;1.0;1.0
2016;30;Palmeiras;Cruzeiro;0.0;0.0;1;0;0;1;61;18;7;5;52.0;27.0;25.0;1.0;1.0
2016;31;Palmeiras;Figueirense FC;2.0;1.0;3;1;0;0;64;19;7;5;54.0;28.0;26.0;1.0;1.0
2016;32;Palmeiras;Sport Recife;2.0;1.0;3;1;0;0;67;20;7;5;56.0;29.0;27.0;1.0;1.0
2016;33;Palmeiras;Santos;0.0;1.0;0;0;1;0;67;20;7;6;56.0;30.0;26.0;1.0;1.0
2016;34;Palmeiras;Internacional;1.0;0.0;3;1;0;0;70;21;7;6;57.0;30.0;27.0;1.0;1.0
2016;35;Palmeiras;Atlético-MG;1.0;1.0;1;0;0;1;71;21;8;6;58.0;31.0;27.0;1.0;1.0
2016;36;Palmeiras;Botafogo;1.0;0.0;3;1;0;0;74;22;8;6;59.0;31.0;28.0;1.0;1.0
2016;37;Palmeiras;Chapecoense;1.0;0.0;3;1;0;0;77;23;8;6;60.0;31.0;29.0;1.0;1.0
2016;38;Palmeiras;EC Vitória;2.0;1.0;3;1;0;0;80;24;8;6;62.0;32.0;30.0;1.0;1.0
2016;1;Ponte Preta;Figueirense FC;0.0;0.0;1;0;0;1;1;0;1;0;0.0;0.0;0.0;9.0;8.0
2016;2;Ponte Preta;Palmeiras;2.0;1.0;3;1;0;0;4;1;1;0;2.0;1.0;1.0;9.0;8.0
2016;3;Ponte Preta;Corinthians;0.0;3.0;0;0;1;0;4;1;1;1;2.0;4.0;-2.0;9.0;8.0
2016;4;Ponte Preta;Flamengo;1.0;2.0;0;0;1;0;4;1;1;2;3.0;6.0;-3.0;9.0;8.0
2016;5;Ponte Preta;América-MG;2.0;1.0;3;1;0;0;7;2;1;2;5.0;7.0;-2.0;9.0;8.0
2016;6;Ponte Preta;Grêmio;0.0;1.0;0;0;1;0;7;2;1;3;5.0;8.0;-3.0;9.0;8.0
2016;7;Ponte Preta;Chapecoense;2.0;1.0;3;1;0;0;10;3;1;3;7.0;9.0;-2.0;9.0;8.0
2016;8;Ponte Preta;Atlético-PR;3.0;2.0;3;1;0;0;13;4;1;3;10.0;11.0;-1.0;9.0;8.0
2016;9;Ponte Preta;Atlético-MG;0.0;3.0;0;0;1;0;13;4;1;4;10.0;14.0;-4.0;9.0;8.0
2016;10;Ponte Preta;Cruzeiro;0.0;4.0;0;0;1;0;13;4;1;5;10.0;18.0;-8.0;9.0;8.0
2016;11;Ponte Preta;EC Vitória;1.0;1.0;1;0;0;1;14;4;2;5;11.0;19.0;-8.0;9.0;8.0
2016;12;Ponte Preta;Santa Cruz;3.0;0.0;3;1;0;0;17;5;2;5;14.0;19.0;-5.0;9.0;8.0
2016;13;Ponte Preta;São Paulo;1.0;0.0;3;1;0;0;20;6;2;5;15.0;19.0;-4.0;9.0;8.0
2016;14;Ponte Preta;Sport Recife;2.0;1.0;3;1;0;0;23;7;2;5;17.0;20.0;-3.0;9.0;8.0
2016;15;Ponte Preta;Santos;1.0;3.0;0;0;1;0;23;7;2;6;18.0;23.0;-5.0;9.0;8.0
2016;16;Ponte Preta;Internacional;2.0;2.0;1;0;0;1;24;7;3;6;20.0;25.0;-5.0;9.0;8.0
2016;17;Ponte Preta;Fluminense;0.0;3.0;0;0;1;0;24;7;3;7;20.0;28.0;-8.0;9.0;8.0
2016;18;Ponte Preta;Botafogo;2.0;0.0;3;1;0;0;27;8;3;7;22.0;28.0;-6.0;9.0;8.0
2016;19;Ponte Preta;Coritiba FC;1.0;3.0;0;0;1;0;27;8;3;8;23.0;31.0;-8.0;9.0;8.0
2016;20;Ponte Preta;Figueirense FC;2.0;0.0;3;1;0;0;30;9;3;8;25.0;31.0;-6.0;9.0;8.0
2016;21;Ponte Preta;Palmeiras;2.0;2.0;1;0;0;1;31;9;4;8;27.0;33.0;-6.0;9.0;8.0
2016;22;Ponte Preta;Corinthians;2.0;0.0;3;1;0;0;34;10;4;8;29.0;33.0;-4.0;9.0;8.0
2016;23;Ponte Preta;Flamengo;1.0;2.0;0;0;1;0;34;10;4;9;30.0;35.0;-5.0;9.0;8.0
2016;24;Ponte Preta;América-MG;1.0;1.0;1;0;0;1;35;10;5;9;31.0;36.0;-5.0;9.0;8.0
2016;25;Ponte Preta;Grêmio;3.0;0.0;3;1;0;0;38;11;5;9;34.0;36.0;-2.0;9.0;8.0
2016;26;Ponte Preta;Chapecoense;2.0;2.0;1;0;0;1;39;11;6;9;36.0;38.0;-2.0;9.0;8.0
2016;27;Ponte Preta;Atlético-PR;0.0;3.0;0;0;1;0;39;11;6;10;36.0;41.0;-5.0;9.0;8.0
2016;28;Ponte Preta;Atlético-MG;1.0;2.0;0;0;1;0;39;11;6;11;37.0;43.0;-6.0;9.0;8.0
2016;29;Ponte Preta;Cruzeiro;0.0;2.0;0;0;1;0;39;11;6;12;37.0;45.0;-8.0;9.0;8.0
2016;30;Ponte Preta;EC Vitória;2.0;0.0;3;1;0;0;42;12;6;12;39.0;45.0;-6.0;9.0;8.0
2016;31;Ponte Preta;Santa Cruz;3.0;0.0;3;1;0;0;45;13;6;12;42.0;45.0;-3.0;9.0;8.0
2016;32;Ponte Preta;São Paulo;0.0;2.0;0;0;1;0;45;13;6;13;42.0;47.0;-5.0;9.0;8.0
2016;33;Ponte Preta;Sport Recife;0.0;1.0;0;0;1;0;45;13;6;14;42.0;48.0;-6.0;9.0;8.0
2016;34;Ponte Preta;Santos;1.0;2.0;0;0;1;0;45;13;6;15;43.0;50.0;-7.0;9.0;8.0
2016;35;Ponte Preta;Internacional;1.0;1.0;1;0;0;1;46;13;7;15;44.0;51.0;-7.0;9.0;8.0
2016;36;Ponte Preta;Fluminense;1.0;0.0;3;1;0;0;49;14;7;15;45.0;51.0;-6.0;9.0;8.0
2016;37;Ponte Preta;Botafogo;1.0;1.0;1;0;0;1;50;14;8;15;46.0;52.0;-6.0;9.0;8.0
2016;38;Ponte Preta;Coritiba FC;2.0;0.0;3;1;0;0;53;15;8;15;48.0;52.0;-4.0;9.0;8.0
2016;1;Santa Cruz;EC Vitória;4.0;1.0;3;1;0;0;3;1;0;0;4.0;1.0;3.0;19.0;19.0
2016;2;Santa Cruz;Fluminense;2.0;2.0;1;0;0;1;4;1;1;0;6.0;3.0;3.0;19.0;19.0
2016;3;Santa Cruz;Cruzeiro;4.0;1.0;3;1;0;0;7;2;1;0;10.0;4.0;6.0;19.0;19.0
2016;4;Santa Cruz;Chapecoense;1.0;1.0;1;0;0;1;8;2;2;0;11.0;5.0;6.0;19.0;19.0
2016;5;Santa Cruz;Sport Recife;0.0;1.0;0;0;1;0;8;2;2;1;11.0;6.0;5.0;19.0;19.0
2016;6;Santa Cruz;Atlético-PR;0.0;1.0;0;0;1;0;8;2;2;2;11.0;7.0;4.0;19.0;19.0
2016;7;Santa Cruz;Santos;0.0;2.0;0;0;1;0;8;2;2;3;11.0;9.0;2.0;19.0;19.0
2016;8;Santa Cruz;Figueirense FC;1.0;0.0;3;1;0;0;11;3;2;3;12.0;9.0;3.0;19.0;19.0
2016;9;Santa Cruz;Palmeiras;1.0;3.0;0;0;1;0;11;3;2;4;13.0;12.0;1.0;19.0;19.0
2016;10;Santa Cruz;Flamengo;0.0;1.0;0;0;1;0;11;3;2;5;13.0;13.0;0.0;19.0;19.0
2016;11;Santa Cruz;Corinthians;1.0;2.0;0;0;1;0;11;3;2;6;14.0;15.0;-1.0;19.0;19.0
2016;12;Santa Cruz;Ponte Preta;0.0;3.0;0;0;1;0;11;3;2;7;14.0;18.0;-4.0;19.0;19.0
2016;13;Santa Cruz;Botafogo;1.0;2.0;0;0;1;0;11;3;2;8;15.0;20.0;-5.0;19.0;19.0
2016;14;Santa Cruz;Internacional;1.0;0.0;3;1;0;0;14;4;2;8;16.0;20.0;-4.0;19.0;19.0
2016;15;Santa Cruz;América-MG;3.0;0.0;3;1;0;0;17;5;2;8;19.0;20.0;-1.0;19.0;19.0
2016;16;Santa Cruz;Coritiba FC;0.0;1.0;0;0;1;0;17;5;2;9;19.0;21.0;-2.0;19.0;19.0
2016;17;Santa Cruz;Atlético-MG;0.0;3.0;0;0;1;0;17;5;2;10;19.0;24.0;-5.0;19.0;19.0
2016;18;Santa Cruz;Grêmio;0.0;0.0;1;0;0;1;18;5;3;10;19.0;24.0;-5.0;19.0;19.0
2016;19;Santa Cruz;São Paulo;1.0;2.0;0;0;1;0;18;5;3;11;20.0;26.0;-6.0;19.0;19.0
2016;20;Santa Cruz;EC Vitória;2.0;2.0;1;0;0;1;19;5;4;11;22.0;28.0;-6.0;19.0;19.0
2016;21;Santa Cruz;Fluminense;0.0;1.0;0;0;1;0;19;5;4;12;22.0;29.0;-7.0;19.0;19.0
2016;22;Santa Cruz;Cruzeiro;0.0;2.0;0;0;1;0;19;5;4;13;22.0;31.0;-9.0;19.0;19.0
2016;23;Santa Cruz;Chapecoense;2.0;2.0;1;0;0;1;20;5;5;13;24.0;33.0;-9.0;19.0;19.0
2016;24;Santa Cruz;Sport Recife;3.0;5.0;0;0;1;0;20;5;5;14;27.0;38.0;-11.0;19.0;19.0
2016;25;Santa Cruz;Atlético-PR;1.0;0.0;3;1;0;0;23;6;5;14;28.0;38.0;-10.0;19.0;19.0
2016;26;Santa Cruz;Santos;2.0;3.0;0;0;1;0;23;6;5;15;30.0;41.0;-11.0;19.0;19.0
2016;27;Santa Cruz;Figueirense FC;1.0;3.0;0;0;1;0;23;6;5;16;31.0;44.0;-13.0;19.0;19.0
2016;28;Santa Cruz;Palmeiras;2.0;3.0;0;0;1;0;23;6;5;17;33.0;47.0;-14.0;19.0;19.0
2016;29;Santa Cruz;Flamengo;0.0;3.0;0;0;1;0;23;6;5;18;33.0;50.0;-17.0;19.0;19.0
2016;30;Santa Cruz;Corinthians;2.0;4.0;0;0;1;0;23;6;5;19;35.0;54.0;-19.0;19.0;19.0
2016;31;Santa Cruz;Ponte Preta;0.0;3.0;0;0;1;0;23;6;5;20;35.0;57.0;-22.0;19.0;19.0
2016;32;Santa Cruz;Botafogo;0.0;1.0;0;0;1;0;23;6;5;21;35.0;58.0;-23.0;19.0;19.0
2016;33;Santa Cruz;Internacional;1.0;1.0;1;0;0;1;24;6;6;21;36.0;59.0;-23.0;19.0;19.0
2016;34;Santa Cruz;América-MG;1.0;0.0;3;1;0;0;27;7;6;21;37.0;59.0;-22.0;19.0;19.0
2016;35;Santa Cruz;Coritiba FC;0.0;1.0;0;0;1;0;27;7;6;22;37.0;60.0;-23.0;19.0;19.0
2016;36;Santa Cruz;Atlético-MG;3.0;3.0;1;0;0;1;28;7;7;22;40.0;63.0;-23.0;19.0;19.0
2016;37;Santa Cruz;Grêmio;5.0;1.0;3;1;0;0;31;8;7;22;45.0;64.0;-19.0;19.0;19.0
2016;38;Santa Cruz;São Paulo;0.0;5.0;0;0;1;0;31;8;7;23;45.0;69.0;-24.0;19.0;19.0
2016;1;Santos;Atlético-MG;0.0;1.0;0;0;1;0;0;0;0;1;0.0;1.0;-1.0;5.0;2.0
2016;2;Santos;Coritiba FC;2.0;1.0;3;1;0;0;3;1;0;1;2.0;2.0;0.0;5.0;2.0
2016;3;Santos;Figueirense FC;2.0;2.0;1;0;0;1;4;1;1;1;4.0;4.0;0.0;5.0;2.0
2016;4;Santos;Internacional;0.0;1.0;0;0;1;0;4;1;1;2;4.0;5.0;-1.0;5.0;2.0
2016;5;Santos;Corinthians;0.0;1.0;0;0;1;0;4;1;1;3;4.0;6.0;-2.0;5.0;2.0
2016;6;Santos;Botafogo;3.0;0.0;3;1;0;0;7;2;1;3;7.0;6.0;1.0;5.0;2.0
2016;7;Santos;Santa Cruz;2.0;0.0;3;1;0;0;10;3;1;3;9.0;6.0;3.0;5.0;2.0
2016;8;Santos;Sport Recife;2.0;0.0;3;1;0;0;13;4;1;3;11.0;6.0;5.0;5.0;2.0
2016;9;Santos;Atlético-PR;0.0;1.0;0;0;1;0;13;4;1;4;11.0;7.0;4.0;5.0;2.0
2016;10;Santos;Fluminense;4.0;2.0;3;1;0;0;16;5;1;4;15.0;9.0;6.0;5.0;2.0
2016;11;Santos;São Paulo;3.0;0.0;3;1;0;0;19;6;1;4;18.0;9.0;9.0;5.0;2.0
2016;12;Santos;Grêmio;2.0;3.0;0;0;1;0;19;6;1;5;20.0;12.0;8.0;5.0;2.0
2016;13;Santos;Chapecoense;3.0;0.0;3;1;0;0;22;7;1;5;23.0;12.0;11.0;5.0;2.0
2016;14;Santos;Palmeiras;1.0;1.0;1;0;0;1;23;7;2;5;24.0;13.0;11.0;5.0;2.0
2016;15;Santos;Ponte Preta;3.0;1.0;3;1;0;0;26;8;2;5;27.0;14.0;13.0;5.0;2.0
2016;16;Santos;EC Vitória;3.0;2.0;3;1;0;0;29;9;2;5;30.0;16.0;14.0;5.0;2.0
2016;17;Santos;Cruzeiro;2.0;0.0;3;1;0;0;32;10;2;5;32.0;16.0;16.0;5.0;2.0
2016;18;Santos;Flamengo;0.0;0.0;1;0;0;1;33;10;3;5;32.0;16.0;16.0;5.0;2.0
2016;19;Santos;América-MG;0.0;1.0;0;0;1;0;33;10;3;6;32.0;17.0;15.0;5.0;2.0
2016;20;Santos;Atlético-MG;3.0;0.0;3;1;0;0;36;11;3;6;35.0;17.0;18.0;5.0;2.0
2016;21;Santos;Coritiba FC;1.0;2.0;0;0;1;0;36;11;3;7;36.0;19.0;17.0;5.0;2.0
2016;22;Santos;Figueirense FC;0.0;1.0;0;0;1;0;36;11;3;8;36.0;20.0;16.0;5.0;2.0
2016;23;Santos;Internacional;1.0;2.0;0;0;1;0;36;11;3;9;37.0;22.0;15.0;5.0;2.0
2016;24;Santos;Corinthians;2.0;1.0;3;1;0;0;39;12;3;9;39.0;23.0;16.0;5.0;2.0
2016;25;Santos;Botafogo;1.0;0.0;3;1;0;0;42;13;3;9;40.0;23.0;17.0;5.0;2.0
2016;26;Santos;Santa Cruz;3.0;2.0;3;1;0;0;45;14;3;9;43.0;25.0;18.0;5.0;2.0
2016;27;Santos;Sport Recife;0.0;1.0;0;0;1;0;45;14;3;10;43.0;26.0;17.0;5.0;2.0
2016;28;Santos;Atlético-PR;2.0;0.0;3;1;0;0;48;15;3;10;45.0;26.0;19.0;5.0;2.0
2016;29;Santos;Fluminense;2.0;1.0;3;1;0;0;51;16;3;10;47.0;27.0;20.0;5.0;2.0
2016;30;Santos;São Paulo;1.0;0.0;3;1;0;0;54;17;3;10;48.0;27.0;21.0;5.0;2.0
